study_id,Comparison#,Author,Year publication,Journal,Title,Author Affiliation,Country,Continent,Developed,Development,Latitude,Publisher,Study type,In Seufert,In Badgley,In de Ponti,Crop species,Crop type,Duration of study,Research project,Study site,Y_coord,X_coord,year-org,year-conv,DataThief used,Perennial,Legume,Comparability of system,Drought,Time since conversion,Conv system type,Org system type,Conv yield comparability,BMP,Multi crop,Rotations,non food rotation,Org fertilizer type,Green manure org,Animal manure org,N input,N inputs include all inputs,Org N input kg/ha,Conv N input kg/ha,P input,Org P input kg/ha,Conv P input kg/ha,Irrigation,Tillage,GDD,Moisture,Soil carbon,Soil pH,Soil pH source,Yield unit,Data location,Conv treatment,Organic treatment,Variance across year,Lajeunesse method used,mean_ctrl,SD_ctrl,N_ctrl,mean_trt,SD_trt,N_trt,lnRR,var lnRR
34,398,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,maize,cereals,long,experimental farm,Long term ecological research site,42.4,-85.4,2008,2008,no,annual,non-legume,comparable,no,established,low input,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,41,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,low-input,org stand,no,yes,5078,354,6,3717,715,6,-0.312000592,0.006976997
34,399,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,soybean,oil crops,long,experimental farm,Long term ecological research site,42.4,-85.4,2009,2009,no,annual,legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,123,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional recommended,org stand,no,yes,1967,112,6,2164,295,6,0.095448822,0.003637615
34,400,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,soybean,oil crops,long,experimental farm,Long term ecological research site,42.4,-85.4,2009,2009,no,annual,legume,comparable,no,established,low input,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,41,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,low-input,org stand,no,yes,1109,125,6,2164,295,6,0.668499653,0.005214678
34,401,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,wheat,cereals,long,experimental farm,Long term ecological research site,42.4,-85.4,2010,2010,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,123,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional recommended,org stand,no,yes,2671,351,6,1936,276,6,-0.321828945,0.006265482
34,402,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,wheat,cereals,long,experimental farm,Long term ecological research site,42.4,-85.4,2010,2010,no,annual,non-legume,comparable,no,established,low input,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,41,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,low-input,org stand,no,yes,3120,399,6,1936,276,6,-0.477209013,0.006113066
34,403,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,maize,cereals,long,experimental farm,Long term ecological research site,42.4,-85.4,2011,2011,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,123,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional recommended,org stand,no,yes,11781,812,6,6936,584,6,-0.529762825,0.001973327
34,404,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,maize,cereals,long,experimental farm,Long term ecological research site,42.4,-85.4,2011,2011,no,annual,non-legume,comparable,no,established,low input,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,41,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,low-input,org stand,no,yes,12696,672,6,6936,584,6,-0.604561744,0.001648493
34,405,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,soybean,oil crops,long,experimental farm,Long term ecological research site,42.4,-85.4,2000,2000,no,annual,legume,comparable,no,established,low input,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,41,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,low-input,org stand,no,yes,2866,148,6,2899,185,6,0.011448521,0.001123175
34,406,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,maize,cereals,long,experimental farm,Long term ecological research site,42.4,-85.4,1996,1996,no,annual,non-legume,comparable,no,established,low input,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,41,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,low-input,org stand,no,yes,4178,489,6,2527,602,6,-0.502799835,0.01174182
34,407,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,soybean,oil crops,long,experimental farm,Long term ecological research site,42.4,-85.4,2000,2000,no,annual,legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,123,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional recommended,org stand,no,yes,2657,254,6,2899,185,6,0.087168183,0.002201844
34,408,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,soybean,oil crops,long,experimental farm,Long term ecological research site,42.4,-85.4,1997,1997,no,annual,legume,comparable,no,established,low input,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,41,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,low-input,org stand,no,yes,1814,177,6,1651,143,6,-0.094153187,0.00283713
34,409,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,soybean,oil crops,long,experimental farm,Long term ecological research site,42.4,-85.4,1997,1997,no,annual,legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,123,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional recommended,org stand,no,yes,1515,198,6,1651,143,6,0.085965726,0.004097116
35,410,Gerdgikova et al. ,2012,Agricultural Science and Technology,"Content and yield of crude protein from winter pea grain, cultivated after different predecessors in conditions of organic and conventional production","Trakia University,",Bulgaria,Europe,no,medium,temperate,journal,experimental,no,no,,pea grain,vegetables,medium,NA,Trakia University,NA,NA,2005 to 2007,2005 to 2007,no,annual,legume,comparable,yes,recent,commercial,org stand,comparable,NA,both multi-crop,similar,yes,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,neutral,NA,kg/ha,Tab. 2,conv,org,yes,no,2366.83,168.2247175,3,2039.7,110.7356763,3,-0.148748769,0.002666405
55,489,Kirchmann et al.,2007,"Agronomy Journal 99, 960-972",Comparison of long-term organic and conventional crop-livestock systems on a previously nutrient-depleted soil in Sweden,"Department of Soil Science, Swedish University of Agricultural Sciences",Sweden,Europe,yes,very high,temperate,journal,experimental,yes,no,yes,barley,cereals,long,"Bjarroed trial, 81-98","Bjarrod farm, Sweden",55.7,13.72,1981 to 1998,1981 to 1998,no,annual,non-legume,not truly comparable,no,recent,commercial,org stand,comparable,no,both multi-crop,similar,both,mix,yes,yes,more conv,yes,108,147,more org,50,29,no,standard,medium,high,high,neutral,paper,kg/ha,Tab. 4,conv,org,yes,no,6075,907.59,18,4200,942.24,18,-0.369097464,0.004036074
60,510,Korsaeth et al.,2012,Applied and Environmental Soil Science,"N,P, and K Budgets and changes in selected topsoil nutrients over 10 years in a long-term experiment with conventional and organic crop rotations",Norwegian Institute for Agriculture and Environmental Research,Norway,Europe,yes,very high,temperate,journal,experimental,no,no,no,oat,cereals,long,experimental,Apelsvoll Research Centre,60.7,-10.85,2001,2001,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,NA,NA,NA,NA,NA,NA,NA,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional 1984,org stand,no,yes,6973,156,2,3953,541,2,-0.567570764,0.009615321
60,511,Korsaeth et al.,2012,Applied and Environmental Soil Science,"N,P, and K Budgets and changes in selected topsoil nutrients over 10 years in a long-term experiment with conventional and organic crop rotations",Norwegian Institute for Agriculture and Environmental Research,Norway,Europe,yes,very high,temperate,journal,experimental,no,no,no,oat,cereals,long,experimental,Apelsvoll Research Centre,60.7,-10.85,2002,2002,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,NA,NA,NA,NA,NA,NA,NA,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional recommended,org stand,no,yes,4192,30,2,3684,546,2,-0.129178829,0.011008483
60,512,Korsaeth et al.,2012,Applied and Environmental Soil Science,"N,P, and K Budgets and changes in selected topsoil nutrients over 10 years in a long-term experiment with conventional and organic crop rotations",Norwegian Institute for Agriculture and Environmental Research,Norway,Europe,yes,very high,temperate,journal,experimental,no,no,no,oat,cereals,long,experimental,Apelsvoll Research Centre,60.7,-10.85,2005,2005,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,NA,NA,NA,NA,NA,NA,NA,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional 1984,org stand,no,yes,6915,326,2,2488,6,2,-1.02221379,0.001114181
60,513,Korsaeth et al.,2012,Applied and Environmental Soil Science,"N,P, and K Budgets and changes in selected topsoil nutrients over 10 years in a long-term experiment with conventional and organic crop rotations",Norwegian Institute for Agriculture and Environmental Research,Norway,Europe,yes,very high,temperate,journal,experimental,no,no,no,oat,cereals,long,experimental,Apelsvoll Research Centre,60.7,-10.85,2006,2006,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,NA,NA,NA,NA,NA,NA,NA,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional recommended,org stand,no,yes,4353,142,2,1381,637,2,-1.148057388,0.106912444
60,514,Korsaeth et al.,2012,Applied and Environmental Soil Science,"N,P, and K Budgets and changes in selected topsoil nutrients over 10 years in a long-term experiment with conventional and organic crop rotations",Norwegian Institute for Agriculture and Environmental Research,Norway,Europe,yes,very high,temperate,journal,experimental,no,no,no,oat,cereals,long,experimental,Apelsvoll Research Centre,60.7,-10.85,2004,2004,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,NA,NA,NA,NA,NA,NA,NA,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional 1984,org stand,no,yes,5738,96,2,2944,164,2,-0.667341517,0.001691564
60,515,Korsaeth et al.,2012,Applied and Environmental Soil Science,"N,P, and K Budgets and changes in selected topsoil nutrients over 10 years in a long-term experiment with conventional and organic crop rotations",Norwegian Institute for Agriculture and Environmental Research,Norway,Europe,yes,very high,temperate,journal,experimental,no,no,no,oat,cereals,long,experimental,Apelsvoll Research Centre,60.7,-10.85,2005,2005,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,NA,NA,NA,NA,NA,NA,NA,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional recommended,org stand,no,yes,4246,1124,2,2488,6,2,-0.534498188,0.035041177
60,516,Korsaeth et al.,2012,Applied and Environmental Soil Science,"N,P, and K Budgets and changes in selected topsoil nutrients over 10 years in a long-term experiment with conventional and organic crop rotations",Norwegian Institute for Agriculture and Environmental Research,Norway,Europe,yes,very high,temperate,journal,experimental,no,no,no,oat,cereals,long,experimental,Apelsvoll Research Centre,60.7,-10.85,2008,2008,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,NA,NA,NA,NA,NA,NA,NA,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional 1984,org stand,no,yes,6682,137,2,2434,451,2,-1.009881349,0.017376691
60,517,Korsaeth et al.,2012,Applied and Environmental Soil Science,"N,P, and K Budgets and changes in selected topsoil nutrients over 10 years in a long-term experiment with conventional and organic crop rotations",Norwegian Institute for Agriculture and Environmental Research,Norway,Europe,yes,very high,temperate,journal,experimental,no,no,no,oat,cereals,long,experimental,Apelsvoll Research Centre,60.7,-10.85,2009,2009,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,NA,NA,NA,NA,NA,NA,NA,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional recommended,org stand,no,yes,5147,462,2,1567,255,2,-1.189251057,0.017269264
60,518,Korsaeth et al.,2012,Applied and Environmental Soil Science,"N,P, and K Budgets and changes in selected topsoil nutrients over 10 years in a long-term experiment with conventional and organic crop rotations",Norwegian Institute for Agriculture and Environmental Research,Norway,Europe,yes,very high,temperate,journal,experimental,no,no,no,oat,cereals,long,experimental,Apelsvoll Research Centre,60.7,-10.85,2009,2009,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,NA,NA,NA,NA,NA,NA,NA,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional 1984,org stand,no,yes,4537,355,2,1567,255,2,-1.063103037,0.016301926
60,519,Korsaeth et al.,2012,Applied and Environmental Soil Science,"N,P, and K Budgets and changes in selected topsoil nutrients over 10 years in a long-term experiment with conventional and organic crop rotations",Norwegian Institute for Agriculture and Environmental Research,Norway,Europe,yes,very high,temperate,journal,experimental,no,no,no,oat,cereals,long,experimental,Apelsvoll Research Centre,60.7,-10.85,2010,2010,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,NA,NA,NA,NA,NA,NA,NA,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional recommended,org stand,no,yes,5837,42,2,1813,519,2,-1.169234034,0.040999958
60,520,Korsaeth et al.,2012,Applied and Environmental Soil Science,"N,P, and K Budgets and changes in selected topsoil nutrients over 10 years in a long-term experiment with conventional and organic crop rotations",Norwegian Institute for Agriculture and Environmental Research,Norway,Europe,yes,very high,temperate,journal,experimental,no,no,no,oat,cereals,long,experimental,Apelsvoll Research Centre,60.7,-10.85,2010,2010,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,yes,more conv,NA,NA,NA,NA,NA,NA,NA,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional 1984,org stand,no,yes,6267,411,2,1813,519,2,-1.240314839,0.043124545
